Code,foldchange,samp.lf
GS1-164F24.1,0.023669192,0.988173141
GS1-600G8.3,0.027270279,0.993154273
GSAP,-0.28148784,0.078740659
GSC2,0.024772039,0.708310766
GSDMB,-0.256980383,0.013533111
GSDMD,0.202686948,0.192756937
GSE1,-0.208312805,0.118980392
GSG1,-0.020966911,0.841484277
GSK3A,0.006121428,0.912065853
GSK3B,0.1469133,0.183351091
GSN,-0.07027212,0.37291306
GSN-AS1,-0.062832388,0.82872956
GSPT1,0.003791235,0.96254828
GSPT2,0.070621119,0.476519423
GSR,-0.150295637,0.344602294
GSS,-0.094774415,0.115467999
GSTA1,-0.073987982,0.273056604
GSTA3,-0.035826366,0.554837588
GSTA4,-0.144585505,0.791676656
GSTCD,0.064984035,0.697044025
GSTK1,-0.159648118,0.039655938
GSTM1,0.055375071,0.768797632
GSTM2,-0.030400944,0.957717351
GSTM3,-0.209232603,0.571673696
GSTM4,-0.12621193,0.522461709
GSTM5,0.039306523,0.430062153
GSTO1,-0.086982686,0.658749538
GSTP1,0.186704143,0.175169811
GSTT1,0.036327477,0.295591565
GSTT2,0.012106577,0.668923418
GSTTP1,0.070792848,0.248353681
GSTZ1,0.016715773,0.892027377
GTDC1,0.046087976,0.488034036
GTF2A1,0.075466192,0.463642619
GTF2A1L,0.012755069,0.799980022
GTF2A2,0.015089024,0.603354791
GTF2B,0.070277209,0.187024787
GTF2E1,0.034872842,0.600402516
GTF2E2,-0.038630284,0.983843137
GTF2F1,-0.091126934,0.382235294
GTF2F2,0.103741896,0.472703663
GTF2H1,0.022235154,0.888946356
GTF2H2,0.213609424,0.024044395
GTF2H2B,-0.090797109,0.018753607
GTF2H2C,0.213609424,0.024044395
GTF2H2C_2,0.213609424,0.024044395
GTF2H3,0.005963831,0.913960784
GTF2H4,0.001624285,0.245980762
GTF2H5,0.11442688,0.200013319
GTF2I,-0.040325376,0.515667407
GTF2IP1,0.022483724,0.582720681
GTF2IRD1,0.049711179,0.867209767
GTF2IRD2B,-0.106551693,0.282068812
GTF3A,-0.001266648,0.879894932
GTF3C1,-0.164177626,0.275982242
GTF3C2,-0.056176256,0.339516833
GTF3C3,-0.024980441,0.752975213
GTF3C4,-0.086076097,0.101113578
GTF3C5,-0.149789696,0.186918979
GTPBP1,-0.048043144,0.919524232
GTPBP10,0.012596534,0.637689234
GTPBP2,-0.130064025,0.279128376
GTPBP3,-0.122189786,0.027485017
GTPBP4,0.047443008,0.56136071
GTPBP6,0.085484317,0.3794569
GTPBP8,0.120341473,0.177254902
GTSE1,-0.01183682,0.47290603
GUCA1A,0.053962908,0.433387347
GUCA1B,0.092606123,0.142489086
GUCA2A,-0.014595453,0.869105438
GUCA2B,0.081426625,0.429140954
GUCY1A2,0.027620016,0.868040696
GUCY1A3,0.034631595,0.803862375
GUCY1B2,0.081727933,0.319988901
GUCY1B3,0.208793437,0.342869404
GUCY2C,0.032749826,0.468159822
GUCY2D,-0.015638415,0.779347392
GUCY2F,0.048335884,0.940461709
GUF1,-0.100996253,0.401694414
GUK1,0.114361965,0.175523492
GULP1,0.01485965,0.673012949
GUSB,-0.135511081,0.096398076
GUSBP11,-0.0372856,0.340125786
GUSBP3,-0.0260822,0.419226415
GUSBP9,-0.161081811,0.522283389
GVINP1,-0.039775001,0.757305956
GYG1,-0.021842275,0.967011469
GYG2,-0.035744798,0.870773215
GYPA,0.075210309,0.206219756
GYPB,0.017280073,0.821576767
GYPC,0.071170271,0.817941546
GYPE,-0.003426836,0.775247503
GYS1,-0.049876374,0.239402886
GYS2,-0.032937201,0.930005919
GZMA,-0.260813182,0.182947836
GZMB,-0.144448917,0.17236478
GZMH,-0.03715712,0.823661857
GZMK,-0.184808568,0.600100629
GZMM,0.429700362,0.293745468
H1F0,-0.093366111,0.14699593
H1FX,0.265986373,0.19354125
H2AFB1,0.137140756,0.050329264
H2AFB2,0.137140756,0.050329264
H2AFB3,0.137140756,0.050329264
H2AFJ,-0.031268618,0.910839808
H2AFV,-0.048993291,0.497598224
H2AFX,0.060914634,0.218874584
H2AFY,-0.026146317,0.406528302
H2AFY2,-0.037620679,0.426330744
H2AFZ,0.062304963,0.450159083
H2BFS,0.015833776,0.998128006
H3F3A,0.027305768,0.389728943
H3F3AP4,0.041234021,0.265633
H3F3B,-0.027251267,0.446198668
H6PD,-0.058383502,0.72517943
HAAO,0.099458738,0.208668886
HAB1,0.021807054,0.405920829
HABP2,-0.044414356,0.40636626
HABP4,0.015523158,0.732589715
HADH,-0.046550332,0.141880873
HADHA,-0.237450713,0.045608583
HADHAP1,-0.059124939,0.502586755
HADHB,0.097228115,0.190110248
hADV36S1,0.051575746,0.485152053
HAGH,0.025179497,0.72282131
HAL,0.068587117,0.643522013
HAMP,0.11647356,0.035345912
HAND1,0.058387057,0.138462449
HAND2,0.07379317,0.289207547
HAND2-AS1,0.100588314,0.196348502
HAO1,-0.128620528,0.254595634
HAO2,0.016599905,0.871512394
HAP1,0.114676725,0.11727118
HAPLN1,-0.018099843,0.658379578
HAPLN2,-0.048245095,0.798126526
HARS,-0.06491391,0.269525712
HARS2,-0.287987242,0.023413984
HAS1,0.056041845,0.356937477
HAS2,-0.014089513,0.729395486
HAT1,0.117076015,0.398128746
HAUS2,-0.028292201,0.837357011
HAUS3,-0.053035299,0.988991491
HAUS4,-0.082686217,0.313759526
HAUS5,0.018121444,0.78654902
HAUS6,0.089299706,0.67690492
HAUS7,-0.138058636,0.310264521
HAVCR1,-0.025748591,0.623503515
HAX1,0.028889597,0.703186829
HBA1,0.133983436,0.839058084
HBA2,0.133983436,0.839058084
HBB,0.267487418,0.745914909
HBBP1,0.048250459,0.375172031
HBD,0.220827447,0.542523122
HBE1,0.104569442,0.242630411
HBEGF,-0.286911634,0.501859415
HBG1,0.370791787,0.665422124
HBG2,0.370791787,0.665422124
HBP1,-0.035902743,0.826421014
HBQ1,0.095794321,0.536669626
HBS1L,0.02637676,0.792188679
HBZ,0.048669904,0.330927118
HCAR3,0.718721029,0.042160562
HCCS,0.050703399,0.461382168
HCFC1,-0.080067812,0.631383648
HCFC1R1,0.104794171,0.462207177
HCFC2,0.04616388,0.563168331
HCG18,0.042135226,0.793676656
HCG26,-0.041330518,0.729518313
HCG4,0.055897227,0.691888272
HCG4B,0.072310208,0.277177211
HCG8,-0.038721419,0.669940067
HCG9,0.01414577,0.676865705
HCK,-0.033037405,0.699873474
HCLS1,-0.075819167,0.133778024
HCN2,0.010307137,0.678062893
HCN4,-0.014059493,0.376992231
HCP5,-0.057024912,0.168325564
HCRP1,-0.099444582,0.243427303
HCRT,-0.095402668,0.216765076
HCRTR1,0.052692804,0.468691084
HCRTR2,0.049119374,0.853171291
HDAC1,-0.070204544,0.403809841
HDAC11,0.001918582,0.788352941
HDAC2,0.275431837,0.001687754
HDAC3,-0.041429314,0.333315575
HDAC4,-0.411643301,0.012914539
HDAC5,0.089427617,0.538855346
HDAC6,-0.01723054,0.632349242
HDAC7,-0.080158138,0.203437662
HDAC9,0.043849881,0.910447651
HDC,-0.05468202,0.666216796
HDDC2,0.053085916,0.618767296
HDGF,0.105070789,0.270958935
HDGFRP3,0.023546855,0.968928598
HDHD1,-0.0736419,0.536787273
HDHD3,0.002352199,0.90018054
HDLBP,-0.031622089,0.907294858
HEATR1,-0.088938182,0.250733999
HEATR2,-0.099967602,0.129293378
HEATR3,-0.03598733,0.493513873
HEATR6,-0.350286579,0.001752127
HEBP1,0.064689972,0.456039216
HEBP2,0.118772881,0.029672956
HECA,-0.035062473,0.587224565
HECTD3,-0.132750155,0.175924528
HECTD4,-0.411807086,0.007407325
HECW1,0.001240584,0.940957455
HEG1,-0.281631033,0.268712542
HELLS,0.022787989,0.969812801
HELZ,0.003472264,0.875529412
HEMK1,-0.180064387,0.126358121
HEPH,-0.062126734,0.557978542
HERC1,-0.185290598,0.071188309
HERC2,-0.187096992,0.479763226
HERC2P10,0.012400261,0.946033296
HERC2P2,-0.183665762,0.150435072
HERC2P3,-0.005765816,0.834990011
HERC2P5,-0.082860508,0.104250092
HERC2P8,-0.082860508,0.104250092
HERC2P9,-0.183665762,0.150435072
HERC3,0.073498773,0.189513873
HERC4,0.042967616,0.425284499
HERC5,-0.236601594,0.861928968
HERC6,-0.147759505,0.714075472
HERPUD1,-0.033502433,0.799055864
HES1,0.135765563,0.158807251
HES2,0.016434327,0.585808361
HESX1,-0.098985957,0.794340363
HEXA,-0.176345343,0.007684055
HEXA-AS1,-0.071444991,0.387704772
HEXB,0.07600842,0.516124306
HEXIM1,-0.092626691,0.419761746
HEY1,0.055032401,0.463666297
HEY2,0.049982541,0.697614502
HEYL,0.189029579,0.052739179
HFE,-0.00173839,0.953068442
HGC6.3,0.008184876,0.695146134
HGD,0.256531992,0.54781724
HGF,0.085643345,0.257840178
HGFAC,0.048139324,0.589370329
HGH1,-0.008835451,0.752610433
HGS,-0.124628122,0.241217166
HGSNAT,-0.042644234,0.515803922
HHAT,-0.068023378,0.23991121
HHEX,-0.091522923,0.767931188
HHIPL2,0.01182277,0.950307806
HHLA1,0.076316984,0.223421384
HHLA2,0.062783197,0.533675916
HHLA3,0.112149481,0.408295228
HIBCH,0.164058073,0.290079911
HIC1,0.029322574,0.501800962
HIC2,-0.105739948,0.768535701
HIF1A,0.319250673,0.052831669
HIF1AN,-0.059979014,0.128563078
HIF3A,0.076397245,0.449462819
HIGD1A,0.062543658,0.165715131
HIGD1B,-0.075204873,0.119536811
HIGD2A,0.09666457,0.259713651
HILPDA,0.339979603,0.102344062
HINFP,-0.031172842,0.195421384
HINT1,0.027584583,0.801041805
HIP1,0.105443707,0.299670736
HIP1R,0.012723888,0.954682945
HIPK1,0.091322709,0.688955975
HIPK2,-0.037318218,0.771503515
HIPK3,0.028957793,0.760480207
HIRA,-0.317210175,0.088700703
HIRIP3,0.060256957,0.645231225
HIST1H1A,0.011782162,0.769587865
HIST1H1B,-0.024656266,0.761142434
HIST1H1C,0.377749187,0.191165372
HIST1H1D,0.066159775,0.857756567
HIST1H1E,0.289672727,0.015798742
HIST1H1T,0.03614702,0.682682205
HIST1H2AB,0.010222772,0.81054606
HIST1H2AC,0.452177169,0.224770255
HIST1H2AD,0.042875896,0.723823159
HIST1H2AE,0.750418349,0.042039956
HIST1H2AG,0.330582152,0.09100111
HIST1H2AH,0.330582152,0.09100111
HIST1H2AI,0.330582152,0.09100111
HIST1H2AJ,0.324001515,0.062446911
HIST1H2AK,0.203999274,0.102352201
HIST1H2AL,0.191074845,0.273742878
HIST1H2AM,0.249424694,0.174128746
HIST1H2APS4,0.034360894,0.639862375
HIST1H2BB,0.079187324,0.247949686
HIST1H2BC,0.190863349,0.388588235
HIST1H2BD,0.2632171,0.332560118
HIST1H2BE,0.141378977,0.509378098
HIST1H2BF,0.190863349,0.388588235
HIST1H2BG,0.141631053,0.659933037
HIST1H2BH,0.226261405,0.334379578
HIST1H2BI,0.190863349,0.388588235
HIST1H2BJ,0.123168604,0.673793193
HIST1H2BK,0.226130624,0.390310026
HIST1H2BL,0.136892931,0.157772845
HIST1H2BM,-0.002090479,0.69091306
HIST1H2BN,-0.006708561,0.669511654
HIST1H2BO,0.042928966,0.937019608
HIST1H3A,0.138474407,0.643781231
HIST1H3B,0.12649916,0.667833518
HIST1H3C,0.159570409,0.419464792
HIST1H3D,0.171675143,0.506012579
HIST1H3E,0.164516616,0.437695647
HIST1H3F,0.167110366,0.442193612
HIST1H3G,0.215350877,0.359584906
HIST1H3H,0.196591962,0.506685165
HIST1H3I,0.097183875,0.353203108
HIST1H3J,0.196591962,0.506685165
HIST1H4A,0.136917412,0.181284499
HIST1H4B,0.215820872,0.101834998
HIST1H4C,0.215820872,0.101834998
HIST1H4D,0.130337889,0.352293748
HIST1H4E,0.1422891,0.347243063
HIST1H4F,0.085486552,0.353449871
HIST1H4G,-0.048375984,0.758349242
HIST1H4H,0.12781905,0.498684425
HIST1H4I,0.13195464,0.437520163
HIST1H4J,0.337792311,0.065166852
HIST1H4K,0.215820872,0.101834998
HIST1H4L,0.179961494,0.059963744
HIST2H2AA3,0.500070918,0.048945616
HIST2H2AA4,0.500070918,0.048945616
HIST2H2BE,0.368370885,0.311880873
HIST2H4A,0.215820872,0.101834998
HIST2H4B,0.215820872,0.101834998
HIST3H2A,0.123575569,0.465849797
HIST3H3,0.117779989,0.158486866
HIST4H4,0.215820872,0.101834998
HIVEP1,0.108260458,0.607100999
HIVEP2,0.064816628,0.948300407
HIVEP3,-0.158106737,0.218848687
HJURP,0.02322739,0.955256382
HK1,-0.109007444,0.176709582
HK2,0.050183764,0.44509471
HK3,0.099283561,0.59981798
HKDC1,0.116866343,0.026968553
HLA-A,-0.077183508,0.050158343
HLA-B,-0.070051847,0.059704033
HLA-C,-0.029521793,0.311197188
HLA-DMA,0.035383986,0.738046615
HLA-DMB,0.156951749,0.28172549
HLA-DOA,0.043671936,0.440043655
HLA-DOB,-0.128316994,0.65418498
HLA-DPA1,0.04301559,0.455314095
HLA-DPA2,0.072030071,0.437192009
HLA-DPB1,-0.131259913,0.398017018
HLA-DQA1,0.106600635,0.335115551
HLA-DQA2,-0.515047238,0.023288198
HLA-DQB1,0.138733747,0.266771143
HLA-DQB2,0.10499335,0.313333333
HLA-DRA,-0.088614565,0.593759526
HLA-DRB1,0.05031302,0.085151807
HLA-DRB3,0.443394121,0.014924158
HLA-DRB4,-0.031434435,0.118724084
HLA-DRB5,0.475636148,0.031950425
HLA-DRB6,0.493413739,0.046944136
HLA-E,-0.034698166,0.807901591
HLA-F,-0.143215776,0.139282279
HLA-F-AS1,0.057067639,0.902539401
HLA-G,-0.120330294,0.005317055
HLA-J,-0.106850214,0.102459489
HLCS,-0.032935996,0.436507584
HLF,0.026376259,0.882867185
HLTF,0.120736224,0.501775065
HLX,0.021533006,0.627300037
HMBOX1,-0.211115391,0.507976323
HMBS,-0.002516881,0.60691084
HMCES,-0.037121841,0.581591565
HMG20A,0.001256521,0.550216796
HMG20B,0.100286182,0.325863855
HMGA1,0.068681651,0.26754643
HMGA2,-0.02224001,0.481631521
HMGB1,0.006489247,0.663830559
HMGB1P12,0.031775671,0.935122457
HMGB1P17,-0.038195775,0.610085831
HMGB1P4,0.057315188,0.608745838
HMGB2,0.035375405,0.863098039
HMGB3,0.135819627,0.152954495
HMGB3P1,0.143495612,0.129142434
HMGB3P19,-0.039738816,0.542699223
HMGB3P30,0.016099772,0.896945616
HMGCL,0.004794846,0.378445431
HMGCR,-0.00862423,0.899587125
HMGCS1,0.023690665,0.808523862
HMGCS2,0.083514631,0.121860155
HMGN1,0.009694413,0.727331853
HMGN2,0.038065106,0.706786533
HMGN2P9,0.144705858,0.027570107
HMGN3,0.052959578,0.434579356
HMGN4,0.021323851,0.832314465
HMGN5,-0.011789106,0.827291898
HMGXB3,-0.122483629,0.101994821
HMGXB4,-0.152078649,0.313066963
HMHA1,-0.148771154,0.062574177
HMHB1,-0.004042377,0.414311506
HMMR,0.141364045,0.362081391
HMOX1,-0.222247246,0.488154643
HMOX2,-0.086365601,0.261295597
HMP19,-0.007890936,0.21881391
HMX1,0.049499959,0.528073992
HN1,-0.172686884,0.138132445
HN1L,0.001461057,0.562102849
HNF1A,0.005075363,0.467155753
HNF1B,0.00552433,0.967600444
HNF4A,-0.057332553,0.514038476
HNF4G,0.00663639,0.843696633
HNMT,0.114803563,0.376603034
HNRNPA0,0.077585954,0.39909138
HNRNPA1,-0.19170109,0.47520878
HNRNPA1L2,0.05403322,0.583082501
HNRNPA1P10,0.049317016,0.691372919
HNRNPA1P3,-0.005154185,0.589775805
HNRNPA1P31,0.201900326,0.051494636
HNRNPA1P33,0.05403322,0.583082501
HNRNPA1P37,0.145116819,0.38535923
HNRNPA2B1,0.164908585,0.185869034
HNRNPA3,0.054447823,0.596662967
HNRNPA3P1,0.008876672,0.241433222
HNRNPAB,-0.024466703,0.897868294
HNRNPC,0.165241883,0.235024047
HNRNPCL1,0.110526607,0.317211247
HNRNPCL2,0.110526607,0.317211247
HNRNPD,-0.161961032,0.087874954
HNRNPDL,-0.12285199,0.41845875
HNRNPF,0.228502417,0.481777284
HNRNPH1,-0.047180829,0.633693674
HNRNPH2,0.255537957,0.03909064
HNRNPH3,-0.09531768,0.502552719
HNRNPK,0.025832302,0.68381872
HNRNPL,0.029569544,0.628776915
HNRNPM,-0.037076454,0.888784314
HNRNPR,0.22127114,0.056295967
HNRNPU,-0.03224814,0.682732519
HNRNPUL1,0.016266562,0.972497965
HNRNPUL2,0.148267482,0.177880503
HNRNPUL2-BSCL2,0.072685593,0.470768405
HOMER1,-0.018017394,0.595076582
HOMER2,-0.024248248,0.587712912
HOMER3,0.283453959,0.020877543
HOOK1,0.011727887,0.915866815
HOOK2,-0.109580215,0.086857566
HOPX,-0.042347658,0.459960784
HOXA1,-0.148250292,0.372837588
HOXA10,-0.006652696,0.879357011
HOXA10-HOXA9,0.055650565,0.510626711
HOXA11,0.003421848,0.86454236
HOXA2,-0.014331337,0.944839068
HOXA3,-0.064487296,0.751086201
HOXA4,0.165745847,0.023220866
HOXA5,0.027445272,0.345060303
HOXA6,-0.046250697,0.778129486
HOXA7,0.013213174,0.575643359
HOXA9,0.055650565,0.510626711
HOXB1,0.030292939,0.603954865
HOXB13,0.054746653,0.823369589
HOXB2,0.235455077,0.150390677
HOXB3,0.060786709,0.566124306
HOXB5,0.009375149,0.992590455
HOXB6,0.004879607,0.781101739
HOXB7,-0.035177751,0.634578616
HOXB8,-0.06207615,0.466076952
HOXB9,0.060064268,0.367228265
HOXC10,0.056008461,0.631735849
HOXC11,0.042862867,0.773593785
HOXC13,0.117174865,0.556550499
HOXC4,-0.093619733,0.343869774
HOXC5,0.061007593,0.512378838
HOXC6,-0.031219901,0.566321125
HOXC8,-0.000523593,0.447405105
HOXD1,0.015078827,0.553838698
HOXD10,0.049009841,0.467832038
HOXD11,-0.020507547,0.824257492
HOXD12,0.091116027,0.393012209
HOXD13,0.012496801,0.686772475
HOXD3,0.020964807,0.871099519
HOXD4,0.020964807,0.871099519
HOXD9,0.032041095,0.40454754
HP,-0.222892005,0.805893822
HP1BP3,0.00748977,0.833713651
HPCA,0.019838108,0.995809841
HPCAL1,-0.138961738,0.086916759
HPCAL4,-0.077543264,0.422327044
HPD,0.079909354,0.272176101
HPGD,0.110631756,0.665770625
HPGDS,-0.038987483,0.268606733
HPN,0.003819927,0.85008953
HPR,-0.124850105,0.653876064
HPRT1,0.060916637,0.167601924
HPS1,-0.054576064,0.301221606
HPS4,-0.20160133,0.015382168
HPS5,-0.044990789,0.670469108
HPS6,-0.069566695,0.34281687
HPSE,0.050356388,0.665621902
HPSE2,0.010465688,0.97572623
HPX,0.011545425,0.958201258
HR,0.026606133,0.986122826
HRAS,-0.097404558,0.338757677
HRASLS,0.123568415,0.591598964
HRASLS2,-0.017195344,0.864193119
HRC,-0.028076558,0.803991861
HRG,-0.00723593,0.970745838
HRH1,-0.002524426,0.815491676
HRH2,-0.060577532,0.766402516
HRH3,0.013401965,0.725255642
HRH4,0.061571086,0.649380688
HRK,0.045878695,0.344787273
HRSP12,-0.035205716,0.915599704
HS1BP3,0.019797606,0.806520163
HS2ST1,0.14980841,0.35763596
HS3ST1,0.054946553,0.30845431
HS3ST2,0.087217247,0.071137995
HS3ST3A1,0.041834474,0.454859785
HS3ST3B1,0.003150903,0.753598224
HS6ST1,-0.012630037,0.935232704
HSBP1,0.027538644,0.572913799
HSD11B1,0.0841507,0.360782834
HSD11B2,-0.05541943,0.378176101
HSD17B1,0.087715947,0.589073622
HSD17B10,0.043437491,0.803596744
HSD17B11,0.099573309,0.323803182
HSD17B12,0.088929049,0.274764336
HSD17B14,0.16285428,0.26391343
HSD17B2,-0.021074761,0.852889382
HSD17B3,-0.012063096,0.810796892
HSD17B4,0.128423098,0.125985942
HSD17B6,-0.023954116,0.659339253
HSD17B7,-0.064129853,0.456956715
HSD17B8,-0.054790142,0.63317869
HSD3B1,-0.109830427,0.228537181
HSD3B2,-0.036297342,0.546411395
HSD3BP1,0.000922954,0.654577876
HSDL2,0.204984128,0.063073622
HSF1,-0.014759555,0.746882723
HSF2,0.025743048,0.912412135
HSF2BP,-0.003959309,0.722154643
HSF4,-0.011103955,0.589933407
HSFX1,-0.010740066,0.949672216
HSFX2,-0.010740066,0.949672216
HSP90AA1,0.130697122,0.437120237
HSP90AB1,-0.311592064,0.08063633
HSP90B1,0.038336824,0.71690529
HSPA12A,0.015631177,0.817197928
HSPA13,0.180292065,0.293554569
HSPA14,0.055440585,0.531483537
HSPA1A,0.199170663,0.665377358
HSPA1B,0.199170663,0.665377358
HSPA1L,0.068483925,0.823073622
HSPA2,0.061574793,0.369420644
HSPA4,0.053674587,0.429692194
HSPA4L,0.064111299,0.269057344
HSPA5,-0.180644831,0.213314095
HSPA6,-0.544957188,0.043975583
HSPA8,-0.185742435,0.069914909
HSPA9,0.025692054,0.835623381
HSPB1,-0.131185291,0.376199778
HSPB11,-0.249680581,0.200168701
HSPB2,0.023387027,0.978712542
HSPB3,-0.081262259,0.339658898
HSPB6,0.077464136,0.541579726
HSPB7,0.063355831,0.278352201
HSPB8,0.059950586,0.339465779
HSPBAP1,0.107655434,0.826099149
HSPBP1,0.166785146,0.123757307
HSPD1,-0.05067549,0.784106548
HSPE1,0.042207219,0.721500555
HSPE1-MOB4,-0.010540272,0.723954125
HSPG2,0.015067828,0.616551239
HSPH1,0.229076793,0.181305956
HTATIP2,-0.036930231,0.75054236
HTATSF1,0.108155045,0.252109508
HTN1,-0.004313266,0.99481983
HTN3,-0.017828002,0.61326896
HTR1A,-0.062965905,0.469752127
HTR1B,-0.014670545,0.709778024
HTR1D,0.020114152,0.630303367
HTR1E,0.091348116,0.170444691
HTR1F,0.109967978,0.078034036
HTR2A,-0.041404341,0.395951905
HTR2B,0.046517265,0.315928228
HTR2C,0.045223399,0.373411025
HTR3A,0.141114718,0.125117277
HTR3B,0.074205364,0.271425083
HTR4,-0.002275962,0.965687754
HTR5A,0.048325855,0.387205327
HTR6,0.034852507,0.623687754
HTR7,0.026573461,0.430421014
HTR7P1,0.050617844,0.460488346
HTRA1,-0.092505284,0.109300777
HTRA2,-0.033022523,0.375009989
HTT,-0.23249836,0.007833518
HUNK,-0.01722446,0.667170551
HUS1,0.065405291,0.23209471
HUWE1,-0.1305996,0.013292638
HYAL1,-0.036834341,0.431405105
HYAL2,0.001855753,0.912746578
HYAL3,0.225201583,0.050333703
HYAL4,0.091144046,0.345402146
HYDIN,0.076868779,0.851495376
HYDIN2,0.076868779,0.851495376
HYI,0.012696233,0.967857196
HYMAI,-0.016201561,0.790947836
HYOU1,-0.263258518,0.003220126
HYPK,0.042401852,0.488979282
HYPM,0.022067722,0.958779134
IAPP,-0.04861616,0.40672882
IARS,-0.096505015,0.137155753
IARS2,0.155265777,0.12108768
IBA57,0.093086694,0.115971883
IBSP,0.038455286,0.653718831
IBTK,0.118615359,0.390497965
ICA1,0.083497059,0.567041065
ICAM1,0.423680476,0.085081021
ICAM2,-0.111076938,0.278921199
ICAM3,0.00836996,0.534145764
ICAM4,0.122611298,0.230894562
ICAM5,0.051501139,0.450499445
ICE1,-0.087608556,0.286654828
ICE2,0.168592229,0.521139475
ICK,0.045808333,0.753141694
ICMT,-0.103294348,0.143038106
ICOS,-0.289087493,0.04099815
ICOSLG,-0.014390363,0.863805401
ICT1,-0.188056575,0.117123936
ID1,-0.047429969,0.131193489
ID2,-0.14502143,0.480223085
ID2B,-0.187564362,0.491898631
ID3,0.185252476,0.297427303
ID4,-0.033980491,0.897784684
IDE,0.098115046,0.379622642
IDH1,0.120590221,0.628938957
IDH2,-0.067761694,0.664833148
IDH3A,0.038691279,0.723594525
IDH3B,-0.16229617,0.242935257
IDH3G,-0.012583732,0.813493156
IDI1,-0.077932463,0.694887902
IDI2-AS1,-0.114839366,0.179446541
IDO1,-0.166924534,0.229257862
IDS,0.027266882,0.600145024
IDUA,-0.158648492,0.066540141
IER2,0.088797535,0.422489826
IER3,0.847532708,0.047576027
IER3IP1,0.234563947,0.069971143
IER5,0.239766937,0.121582686
IFFO1,-0.284799173,0.014862745
IFI16,0.041463196,0.538608953
IFI27,-0.080371301,0.884643729
IFI30,-0.191893858,0.161106918
IFI35,-0.329722638,0.111534591
IFI44,-0.588074143,0.1420037
IFI44L,-0.354634899,0.646394377
IFI6,-0.144118332,0.773854236
IFIH1,0.115830479,0.120949316
IFIT1,-0.329603959,0.795611543
IFIT2,-0.302044918,0.869473178
IFIT3,-0.336579757,0.58718165
IFIT5,-0.09018276,0.957684055
