Code,foldchange,samp.nuts
GABARAPL2,-0.054885595,0.583832778
GABARAPL3,0.09220148,0.413153163
GABBR1,-0.072691993,0.59636774
GABBR2,0.053136248,0.320900481
GABPA,0.194045207,0.147623381
GABPB1,0.243295046,0.018694784
GABRA1,0.060214522,0.459943026
GABRA2,0.009696013,0.856438032
GABRA3,0.139500715,0.036338143
GABRA4,0.135320784,0.070146504
GABRA5,0.058685902,0.148242693
GABRA6,0.046945291,0.428979652
GABRB1,0.033937869,0.522763596
GABRB2,0.047925821,0.563348132
GABRB3,0.04584186,0.417377728
GABRD,0.070346358,0.435382168
GABRE,0.042191376,0.635428783
GABRG2,0.047376703,0.465103959
GABRG3,-0.105958307,0.113172771
GABRP,-0.014782548,0.75181946
GABRQ,-0.040336795,0.607754347
GABRR1,0.04320742,0.508863485
GABRR2,-0.007873462,0.944563818
GAD1,0.036851552,0.462936737
GAD2,0.0861514,0.15936293
GADD45A,0.089311641,0.648294488
GADD45B,0.324593712,0.165345172
GADD45G,0.053889305,0.485229005
GADD45GIP1,0.035240734,0.578394377
GAGE1,0.076753874,0.248554199
GAGE12B,0.044330754,0.398513947
GAGE12C,0.051977249,0.274427858
GAGE12D,0.051977249,0.274427858
GAGE12E,0.051977249,0.274427858
GAGE12F,0.044330754,0.398513947
GAGE12G,0.044330754,0.398513947
GAGE12H,0.051977249,0.274427858
GAGE12I,0.044330754,0.398513947
GAGE12J,0.086392613,0.202003946
GAGE13,0.086392613,0.202003946
GAGE2A,0.046613562,0.264891849
GAGE2B,0.081443789,0.172877543
GAGE2C,0.046613562,0.264891849
GAGE2D,0.086392613,0.202003946
GAGE2E,0.095554765,0.151487976
GAGE3,0.057202812,0.438586755
GAGE4,0.044330754,0.398513947
GAGE5,0.044330754,0.398513947
GAGE6,0.044330754,0.398513947
GAGE7,0.044330754,0.398513947
GAGE8,0.095554765,0.151487976
GAK,-0.153367257,0.064680725
GAL,0.105531459,0.052950795
GAL3ST1,-0.0185869,0.855022568
GAL3ST4,0.045300338,0.705051424
GALC,0.05334109,0.46745764
GALE,-0.008914502,0.896350721
GALK1,-0.103601093,0.564016278
GALK2,0.156428516,0.032625971
GALNS,-0.070652495,0.374628931
GALNT1,0.151378353,0.066955235
GALNT10,-0.278841927,0.052586755
GALNT11,-0.021104409,0.743066223
GALNT12,0.011081577,0.895425823
GALNT14,0.097052087,0.176492046
GALNT2,-0.263453065,0.00117943
GALNT3,0.062146837,0.558213097
GALNT4,0.106930725,0.158347762
GALNT6,-0.211046059,0.074693304
GALNT7,-0.048921976,0.642732519
GALNT8,0.081648176,0.333661487
GALR1,-0.031132622,0.630773955
GALR2,0.06052784,0.452381058
GALR3,0.056814628,0.497376989
GALT,-0.033958037,0.684439512
GAMT,0.054094717,0.657234184
GAN,0.03948005,0.586767296
GANAB,-0.232708915,0.221619682
GAP43,0.099424484,0.053505734
GAPDH,-0.063134442,0.648511284
GAPDHS,0.006176123,0.918650388
GAPVD1,-0.028954089,0.701305956
GAR1,-0.061021066,0.659261561
GAREM,0.012400163,0.793200888
GARS,0.158570529,0.098176841
GART,0.05376741,0.29854384
GAS1,0.022631553,0.787187569
GAS2,-0.008596505,0.924899001
GAS2L1,-0.167900504,0.100112468
GAS6,0.061250209,0.343393267
GAS7,-0.077135164,0.195984462
GAS8,0.070380583,0.475925268
GAST,-0.041944659,0.593404366
GATA1,-0.070492043,0.451174251
GATA2,0.028605396,0.725331853
GATA3,-0.153044062,0.166649649
GATA4,0.03125599,0.639388087
GATA6,0.01192885,0.886523862
GATAD1,-0.008548005,0.944685905
GATAD2A,-0.213766256,0.035951905
GATC,0.027217005,0.132399186
GATM,0.008205324,0.93854976
GBA,-0.008151879,0.923952645
GBA3,0.058144275,0.251172031
GBAP1,0.053877377,0.509142434
GBAS,0.155237883,0.09027599
GBE1,0.211328139,0.029784684
GBF1,-0.102224678,0.322250092
GBP1,0.169489047,0.273327414
GBP2,0.14780201,0.076011839
GBX1,0.041526946,0.622081391
GBX2,0.039737913,0.434895302
GC,0.021644122,0.548073992
GCA,0.040812394,0.821972623
GCAT,0.079920701,0.090569737
GCC1,-0.114651996,0.307787643
GCC2,-0.149847618,0.187597484
GCDH,-0.008498592,0.916586755
GCFC2,0.126434435,0.02090714
GCG,-0.067710563,0.287044765
GCGR,0.124432916,0.190677026
GCH1,0.269919155,0.037567148
GCHFR,-0.057165304,0.575923788
GCK,0.078364172,0.325030707
GCKR,0.024704722,0.748034776
GCLC,0.07006395,0.325463559
GCLM,-0.009782305,0.953903071
GCM1,-0.010771378,0.850079911
GCM2,-0.009247229,0.849812061
GCN1L1,-0.338194446,0.002186459
GCNT1,-0.146396947,0.303430263
GCNT1P1,0.050906259,0.580574917
GCNT2,0.057888274,0.361987421
GCNT3,-0.089316998,0.120975953
GCNT4,0.045173988,0.417570107
GCOM1,0.059765023,0.457068812
GCSH,0.057928035,0.622964854
GDAP1,0.042805732,0.473331114
GDAP1L1,-0.105877965,0.07791047
GDAP2,0.241012578,0.040650388
GDE1,0.072591216,0.788672586
GDF1,-0.019177353,0.721510914
GDF10,-0.003616598,0.956172401
GDF11,0.016510903,0.753226785
GDF15,0.0627613,0.300702183
GDF2,-0.03991544,0.571120977
GDF3,-0.036600566,0.612882723
GDF5,0.053847484,0.367345912
GDF9,0.196989081,0.026865705
GDI1,-0.043821866,0.585600444
GDI2,0.158583908,0.276769515
GDNF,0.028357399,0.569071402
GDPD2,0.104572721,0.076244173
GDPD3,-0.002455471,0.98582242
GDPD5,-0.080307104,0.481345172
GEM,0.325918422,0.106555679
GEMIN2,0.101943308,0.468473548
GEMIN4,-0.067227384,0.370160562
GEMIN6,0.162959239,0.196235294
GEMIN7,0.067555302,0.37117943
GEMIN8,0.055808449,0.474769515
GFAP,0.103535711,0.033675176
GFER,0.037503772,0.561834998
GFI1,-0.099490236,0.504352941
GFI1B,-0.028354473,0.890033296
GFM1,0.000864464,0.987776545
GFOD1,-0.138352896,0.402259711
GFOD2,-0.07114004,0.432305586
GFPT1,0.207211969,0.03836034
GFPT2,0.096634335,0.230713282
GFRA1,0.034625774,0.592751017
GFRA2,-0.027982467,0.610990751
GFRA3,0.003917011,0.95317943
GFRA4,0.079392419,0.168281169
GGA1,-0.050192801,0.442225675
GGA2,0.038901673,0.408784314
GGA3,-0.091305857,0.254503885
GGCT,0.066823103,0.414682205
GGCX,0.041935625,0.582392157
GGH,0.264458712,0.184970033
GGNBP2,0.052542968,0.587644839
GGPS1,-0.027201829,0.735075102
GGT1,0.00777745,0.854254532
GGT2,0.00777745,0.854254532
GGT3P,-0.007934873,0.915941546
GGT5,0.016074649,0.797982982
GGTLC1,0.006135319,0.895891232
GGTLC2,-0.009776171,0.751108891
GH1,0.054871499,0.316538291
GH2,0.037705754,0.511893822
GHITM,0.192401423,0.125072882
GHR,-0.005623437,0.903644099
GHRH,-0.0008022,0.99100185
GHRHR,0.047502259,0.19754125
GHSR,-0.026299975,0.544394377
GID4,0.024949386,0.740224935
GID8,-0.021329647,0.854015538
GIF,-0.065206014,0.281231964
GIGYF2,0.021208914,0.793804661
GIMAP1-GIMAP5,-0.165090548,0.071112838
GIMAP4,0.079980118,0.581098779
GIMAP5,-0.165090548,0.071112838
GIMAP6,-0.272656296,0.17535997
GIN1,0.012818108,0.906501665
GINS1,0.200982717,0.31181946
GINS2,0.16471245,0.539719571
GINS3,0.11246404,0.188306326
GINS4,0.038263557,0.600701443
GIP,-0.067518078,0.264121347
GIPC1,-0.091247076,0.391194969
GIPC2,0.05584615,0.260830189
GIPR,0.019148268,0.790785794
GIT1,-0.099884527,0.19545838
GIT2,0.07738506,0.505197928
GJA1,0.022261329,0.712432112
GJA3,-0.089574928,0.149889752
GJA4,0.070042399,0.397717351
GJA5,0.027979541,0.634244173
GJA8,0.019731933,0.797267481
GJA9,0.066992587,0.367937847
GJA9-MYCBP,0.090899289,0.222604144
GJB1,0.00583067,0.95263633
GJB3,0.013489465,0.823778024
GJB4,0.096168308,0.116771735
GJB5,0.015109504,0.819882353
GJC1,0.116977099,0.091203848
GJC2,0.041400989,0.599266001
GJD2,0.098487464,0.218694044
GK,0.14818552,0.215152053
GK-AS1,0.051581102,0.597024787
GK2,-0.013112478,0.859345172
GK3P,0.044425331,0.70245431
GKN1,-0.037973612,0.641372549
GLA,0.033905747,0.720409175
GLB1,-0.082233466,0.232790973
GLB1L,0.043731404,0.564829449
GLB1L2,-0.05769523,0.468711062
GLCE,0.04545528,0.65718165
GLDC,0.131763496,0.580884943
GLE1,-0.028184987,0.684015538
GLG1,-0.103006815,0.403860155
GLI1,-0.113564987,0.163627821
GLI2,0.007626229,0.795866075
GLI3,-0.031420445,0.561148354
GLIPR1,0.173528852,0.169759526
GLMN,-0.024446384,0.817079541
GLO1,0.273444269,0.015064743
GLOD4,0.017598424,0.904045875
GLP1R,0.031846532,0.456370699
GLP2R,0.147711191,0.029844617
GLRA1,-0.041678587,0.558039216
GLRA2,-0.037871589,0.600327784
GLRA3,0.018968739,0.659123196
GLRB,0.076260764,0.135982242
GLRX,0.033771027,0.728130966
GLRX2,0.259266168,0.052890122
GLRX3,0.039028432,0.619588605
GLRX5,-0.046257221,0.602879763
GLS,0.035236365,0.642539401
GLS2,-0.043477125,0.600576397
GLT8D1,0.000323443,0.996047355
GLT8D2,-0.008525277,0.915256382
GLTP,-0.05930907,0.577567148
GLTSCR1,-0.10054572,0.254662227
GLTSCR1L,-0.274453659,0.034551239
GLTSCR2,0.021239504,0.789503515
GLUD1,0.030158352,0.850768036
GLUD2,0.093240067,0.486308546
GLUL,0.074344074,0.597355531
GLULP4,-0.018601462,0.785148354
GLYAT,0.018289083,0.759965964
GLYR1,-0.041743086,0.606825749
GM2A,-0.001669548,0.977326674
GMCL1,0.100318541,0.365581206
GMDS,-0.007920636,0.941650758
GMEB1,0.115957723,0.318583796
GMEB2,-0.181183271,0.07408953
GMFB,0.123012415,0.202766556
GMFG,0.063550216,0.534078431
GMIP,-0.111113541,0.07345542
GML,0.108174771,0.094922679
GMNN,0.228235899,0.289288198
GMPPA,0.098539933,0.220836848
GMPPB,0.096140186,0.481327414
GMPR,-0.192322075,0.226586016
GMPR2,-0.080340508,0.351575287
GMPS,0.234798827,0.001769885
GNA11,-0.046779768,0.453556049
GNA12,-0.08880583,0.241021088
GNA13,0.111567112,0.285242323
GNA14,0.070353772,0.510901961
GNA15,0.046117324,0.642479467
GNAI1,0.133700243,0.148306326
GNAI2,0.015696413,0.910293008
GNAI3,0.275452451,0.009167592
GNAL,-0.01907896,0.717110618
GNAO1,-0.058528291,0.168978172
GNAQ,0.038648317,0.489641139
GNAS,-0.047862784,0.36508768
GNAT1,-0.007246483,0.880264151
GNAT2,-0.002658001,0.961421384
GNAT3,-0.01205457,0.821103959
GNAZ,-0.144502081,0.325018868
GNB1,0.00557372,0.936501665
GNB1L,0.027704752,0.022071032
GNB2,-0.072146686,0.537012949
GNB2L1,-0.13024904,0.273229745
GNB3,0.062380075,0.358599334
GNB5,0.0277659,0.77945542
GNE,0.019634846,0.886437292
GNG10,0.080158377,0.348062893
GNG11,-0.120258711,0.447413984
GNG12,0.0447679,0.47617906
GNG13,0.027720118,0.642839068
GNG3,0.009443824,0.905832778
GNG4,0.044629193,0.597231225
GNG5,0.012881339,0.861419164
GNG7,-0.120646045,0.234375879
GNGT1,0.024748395,0.385721051
GNL1,-0.013903685,0.897234924
GNL2,0.08212016,0.345892712
GNL3,0.176997843,0.087260081
GNL3L,-0.029897529,0.752338143
GNLY,-0.080957079,0.515231964
GNMT,-0.036618275,0.741917869
GNPAT,0.080191295,0.180478727
GNPDA1,-0.109568498,0.229681835
GNPTAB,-0.047162025,0.427130596
GNRH1,-0.046987471,0.714732519
GNRH2,0.120973788,0.221591565
GNRHR,0.032379605,0.37963374
GNS,0.012398083,0.896231595
GOLGA1,-0.116820781,0.352711062
GOLGA2,0.028706821,0.739510914
GOLGA2P5,-0.058814668,0.618227155
GOLGA2P7,0.0028948,0.973965224
GOLGA3,-0.31459641,0.029934887
GOLGA4,-0.137543332,0.113656678
GOLGA5,0.201969233,0.011349612
GOLGA6A,0.068276955,0.166006659
GOLGA6L4,-0.299557522,0.150022198
GOLGA6L5P,-0.299557522,0.150022198
GOLGA6L9,-0.299557522,0.150022198
GOLGA7,0.143798308,0.10990825
GOLGA8A,-0.192059859,0.473318165
GOLGA8B,-0.139853549,0.523758047
GOLGA8CP,-0.080193443,0.504756197
GOLGA8DP,-0.080193443,0.504756197
GOLGA8EP,-0.080193443,0.504756197
GOLGA8F,-0.080193443,0.504756197
GOLGA8G,-0.080193443,0.504756197
GOLGA8N,-0.322763632,0.088751757
GOLGB1,-0.177934714,0.08254754
GOLIM4,0.000659452,0.993732149
GOLM1,0.156984823,0.201573807
GOLPH3,-0.063162853,0.635411025
GOLPH3L,0.015542987,0.879028487
GOLT1B,0.13124074,0.323081021
GON4L,-0.122031308,0.151834998
GORASP1,-0.1012316,0.043868294
GORASP2,-0.103091736,0.272195339
GOSR1,-0.015685243,0.845945246
GOSR2,-0.030198903,0.728202738
GOT1,0.058520387,0.581116537
GOT2,0.047686351,0.613483537
GOT2P1,0.084743483,0.302675546
GP1BA,-0.315734059,0.073234924
GP1BB,-0.083047271,0.6327266
GP2,0.061505181,0.205508694
GP5,0.101480103,0.353353311
GP6,-0.056770342,0.71918461
GP9,-0.071940228,0.576719201
GPA33,0.010109282,0.926987051
GPAA1,-0.063486035,0.437322974
GPALPP1,0.132613606,0.038617832
GPATCH1,-0.004357641,0.976202738
GPATCH2,0.129008674,0.542551979
GPATCH2L,-0.018724358,0.83127562
GPATCH3,0.062718892,0.463305956
GPATCH4,0.083542588,0.134785794
GPATCH8,-0.129069898,0.245227525
GPBP1L1,0.047592291,0.619513134
GPC1,0.028865294,0.6829064
GPC3,-0.03915647,0.52281613
GPC4,0.014592835,0.685985942
GPC5,-0.0228566,0.68909434
GPD1,0.03238796,0.541559748
GPD1L,0.083400299,0.073258602
GPD2,-0.047429035,0.59127488
GPER1,-0.009196587,0.854025897
GPHN,0.190419177,0.124064373
GPI,0.027453087,0.778434332
GPKOW,0.186777355,0.065342952
GPLD1,0.039323082,0.343704033
GPM6A,0.154658178,0.097681835
GPM6B,0.061824072,0.300077691
GPN1,0.060906908,0.21181724
GPN2,-0.033234657,0.766984832
GPN3,0.123923043,0.134707362
GPNMB,0.191513218,0.02335923
GPR1,0.075190564,0.458588975
GPR107,0.012407845,0.789699593
GPR110,-0.018359966,0.847858676
GPR116,0.003346119,0.951422124
GPR12,0.079574856,0.312116167
GPR124,-0.011260523,0.870583796
GPR125,0.049734335,0.499837958
GPR126,-0.028091075,0.604406215
GPR132,0.09091576,0.388352201
GPR135,0.075906305,0.088100629
GPR137,0.010948064,0.83972697
GPR137B,0.099736472,0.574657788
GPR143,0.087142919,0.258304846
GPR144,-0.216418683,0.038288568
GPR15,0.190693345,0.058167222
GPR153,-0.112623338,0.090742878
GPR157,0.040830651,0.562109508
GPR161,-0.040040323,0.401805401
GPR162,-0.079416209,0.480790973
GPR17,0.028270351,0.663945986
GPR171,0.070322015,0.591586385
GPR173,0.097619037,0.110321865
GPR176,0.09105639,0.096070292
GPR18,0.078059811,0.6710899
GPR182,-0.118349446,0.11027155
GPR183,0.767745477,0.004386238
GPR19,0.013095773,0.866568257
GPR20,-0.155972422,0.098984832
GPR21,0.060241033,0.333557529
GPR22,-0.011860603,0.845915649
GPR25,0.016902332,0.770031077
GPR27,0.131676503,0.123593045
GPR3,-0.013158744,0.861059563
GPR31,0.109817063,0.186869404
GPR32,0.03484327,0.680213836
GPR35,0.174052011,0.185303737
GPR37,0.025222241,0.609947466
GPR37L1,0.10204897,0.322236774
GPR39,0.034953881,0.697554569
GPR4,0.138483131,0.010108028
GPR42,-0.011647831,0.876371439
GPR45,0.007122657,0.915318535
GPR50,0.094061277,0.222024417
GPR52,0.090809177,0.20445875
GPR56,-0.150663031,0.074867925
GPR6,0.019864664,0.815889752
GPR63,0.109864058,0.09327414
GPR64,0.117585165,0.147566408
GPR65,0.158419888,0.127159452
GPR68,-0.083325656,0.395722531
GPR75,0.107458228,0.05082131
GPR78,0.082835517,0.259806881
GPR85,0.056251407,0.367680355
GPR87,0.016250664,0.790029597
GPR88,-0.009236745,0.849449501
GPR89A,0.078668332,0.529172031
GPR89B,0.078668332,0.529172031
GPR97,0.186293038,0.017248983
GPR98,0.086123108,0.096776915
GPRASP1,0.070764446,0.633573807
GPRC5A,0.09380434,0.083222346
GPRC5B,0.061952879,0.43899741
GPRC5C,-0.17557596,0.178514983
GPRC5D,0.101575932,0.499424343
GPRIN2,-0.011016307,0.865071402
GPS1,0.069183482,0.428233074
GPS2,-0.012341355,0.843609323
GPSM2,0.014038966,0.75199556
GPSM3,-0.092642593,0.164041435
GPT,0.042266513,0.584805771
GPX1,-0.153841001,0.322159822
GPX2,0.089552425,0.24245875
GPX3,0.168274802,0.120257492
GPX4,-0.076790819,0.28645505
GPX5,0.029738594,0.571224565
GPX7,-0.095364009,0.457053644
GRAMD1B,-0.043492999,0.577627821
GRAMD1C,-0.066827423,0.44363522
GRAMD3,0.079289223,0.428406955
GRAMD4,-0.285625618,0.000484647
GRAP,0.140785646,0.06172697
GRAP2,-0.072324136,0.686286349
GRB10,0.031391783,0.442108768
GRB14,0.002195941,0.986504624
GRB2,-0.13755115,0.101780984
GRB7,0.018918188,0.805786903
GREB1,-0.003573472,0.922040696
GREB1L,0.000574492,0.991792083
GREM1,0.039845263,0.342511284
GREM2,0.103332961,0.085302997
GRHL2,0.088984923,0.224208657
GRHPR,0.005175374,0.942594895
GRIA1,0.003695974,0.942238994
GRIA2,-0.04190083,0.345372549
GRIA3,0.030374102,0.475286718
GRIA4,0.073879533,0.233123936
GRID2,0.031194325,0.659436182
GRIK1,0.030857072,0.448770995
GRIK1-AS2,0.085590178,0.364435072
GRIK2,0.001652051,0.964796152
GRIK3,0.121626674,0.083843877
GRIK4,0.025670788,0.607977063
GRIK5,0.011518145,0.809278579
GRIN1,0.037394409,0.413945246
GRIN2A,0.021820471,0.778252312
GRIN2B,0.026178341,0.652512764
GRIN2C,-0.035080284,0.361075842
GRIN2D,-0.07538854,0.313310396
GRINA,0.06301086,0.545715131
GRIP1,-0.027706156,0.671425083
GRIP2,0.008863813,0.886321125
GRK1,0.096257248,0.046500185
GRK4,0.015076257,0.78027451
GRK5,0.02433429,0.767173511
GRK6,-0.104821517,0.181565668
GRM1,-0.016820074,0.680338883
GRM2,0.148490585,0.037331853
GRM3,0.033266913,0.51154125
GRM4,-0.02722967,0.763061783
GRM5,0.075337171,0.169510174
GRM6,0.136686362,0.236510544
GRM7,0.01194761,0.799871254
GRM8,-0.019692583,0.625396966
GRN,-0.246153832,0.010294488
GRP,0.098599798,0.072116167
GRPEL1,0.128835983,0.343777284
GRPR,0.063904102,0.560042915
GRSF1,0.038475281,0.420010359
GRTP1,-0.061194131,0.353624861
GRWD1,0.026525607,0.791633
GS1-103B18.1,0.004183453,0.944186459
GS1-111G14.1,0.058101818,0.550236774
GS1-124K5.9,-0.044191921,0.535652238
GS1-164F24.1,0.05174484,0.561974843
GS1-600G8.3,-0.061711509,0.494796152
GSAP,-0.225716273,0.289192009
GSC2,-0.116642358,0.083697373
GSDMB,-0.217464317,0.173169811
GSDMD,-0.056197615,0.577306696
GSE1,-0.225664813,0.055976323
GSG1,0.042247277,0.507577506
GSK3A,0.0182631,0.717880133
GSK3B,0.126486578,0.287307436
GSN,0.040833193,0.573947466
GSN-AS1,0.016795275,0.833633
GSPT1,0.04648506,0.571957085
GSPT2,-0.047786489,0.75981872
GSR,0.124961829,0.477485757
GSS,0.06166237,0.340066593
GSTA1,-0.026794971,0.674034776
GSTA3,0.097352252,0.202967814
GSTA4,0.109833181,0.60454236
GSTCD,-0.130516124,0.02127562
GSTK1,0.009339701,0.883894192
GSTM1,0.165533696,0.21772919
GSTM2,0.178649513,0.196267851
GSTM3,0.318358216,0.083334813
GSTM4,0.018428466,0.826654088
GSTM5,0.056463256,0.494205697
GSTO1,0.023883781,0.524262671
GSTP1,-0.133338569,0.203882353
GSTT1,0.08736695,0.488357381
GSTT2,0.090548911,0.166933777
GSTTP1,-0.021659125,0.720336663
GSTZ1,0.082749665,0.501558269
GTDC1,-0.026546461,0.565057344
GTF2A1,0.053703415,0.57017758
GTF2A1L,-0.048080479,0.292888642
GTF2A2,0.131972275,0.227247503
GTF2B,0.227796331,0.226295228
GTF2E1,-0.010651601,0.932109508
GTF2E2,0.235006346,0.063616722
GTF2F1,0.134586652,0.081936367
GTF2F2,0.189223729,0.013391787
GTF2H1,0.049092112,0.441112838
GTF2H2,0.198355197,0.016435812
GTF2H2B,-0.129968266,0.046040326
GTF2H2C,0.198355197,0.016435812
GTF2H2C_2,0.198355197,0.016435812
GTF2H3,-0.041107201,0.760347022
GTF2H4,0.120861362,0.159425083
GTF2H5,0.136466365,0.320494266
GTF2I,-0.040497453,0.560399556
GTF2IP1,-0.086576015,0.17263263
GTF2IRD1,0.058880012,0.472975953
GTF2IRD2B,0.165073458,0.016890862
GTF3A,0.037651227,0.564685905
GTF3C1,-0.171908667,0.075895671
GTF3C2,-0.064318479,0.247026267
GTF3C3,0.097658978,0.241838698
GTF3C4,-0.006927332,0.926195339
GTF3C5,0.018435117,0.777369589
GTPBP1,0.048838599,0.418252312
GTPBP10,-0.008494036,0.849128376
GTPBP2,-0.184196685,0.052645949
GTPBP3,-0.056938953,0.5039963
GTPBP4,0.112928519,0.085233444
GTPBP6,-0.053344574,0.637650018
GTPBP8,0.171120509,0.135688494
GTSE1,0.043294931,0.651072142
GUCA1A,0.080883688,0.13036182
GUCA1B,0.003599922,0.958493526
GUCA2A,0.040282905,0.628856086
GUCA2B,0.032738542,0.621889752
GUCY1A2,0.035323396,0.554077691
GUCY1A3,0.07453605,0.54045505
GUCY1B2,0.041008129,0.578935997
GUCY1B3,-0.133018535,0.527305216
GUCY2C,-0.028085839,0.594173881
GUCY2D,0.102957091,0.135371809
GUCY2F,0.134356946,0.140284869
GUF1,0.162066075,0.06454236
GUK1,0.051565709,0.511800962
GULP1,-0.008435341,0.767875694
GUSB,-0.073249349,0.200014798
GUSBP11,-0.070530578,0.376987051
GUSBP3,0.009293162,0.547284499
GUSBP9,0.077289398,0.648508324
GVINP1,-0.131122907,0.258143544
GYG1,0.075473393,0.62327192
GYG2,-0.013273097,0.799499075
GYPA,0.019541244,0.602099889
GYPB,0.070990545,0.161844617
GYPC,-0.021960053,0.772283389
GYPE,0.095521501,0.099339253
GYS1,-0.029217558,0.743424343
GYS2,0.090371859,0.184565298
GZMA,-0.049226253,0.757519053
GZMB,-0.053418051,0.559147614
GZMH,-0.333905561,0.080768036
GZMK,-0.034113988,0.847866815
GZMM,-0.22948489,0.420768775
H1F0,-0.073500932,0.420768775
H1FX,-0.23083281,0.098034036
H2AFB1,0.177013355,0.033688494
H2AFB2,0.177013355,0.033688494
H2AFB3,0.177013355,0.033688494
H2AFJ,-0.119431515,0.38809545
H2AFV,-0.015694621,0.723976323
H2AFX,0.111417136,0.011923048
H2AFY,-0.050565814,0.646653348
H2AFY2,-0.039736037,0.613783204
H2AFZ,0.013091651,0.911023307
H2BFS,0.004288953,0.984207917
H3F3A,0.034717822,0.754905167
H3F3AP4,0.008170098,0.862890862
H3F3B,0.009638361,0.88736367
H6PD,-0.18224488,0.011371069
HAAO,0.061772374,0.295824639
HAB1,-0.103863544,0.127174251
HABP2,-0.115553748,0.112041435
HABP4,-0.015879906,0.768936737
HADH,0.114956177,0.285006289
HADHA,0.100886481,0.126219756
HADHAP1,-0.070171292,0.274783574
HADHB,0.102129873,0.327888272
hADV36S1,0.048666418,0.59536145
HAGH,-0.031912613,0.688893822
HAL,-0.167233938,0.116740659
HAMP,0.071783527,0.298193119
HAND1,-0.083310169,0.43536293
HAND2,0.158503895,0.086193859
HAND2-AS1,0.062954495,0.217873474
HAO1,-0.093470637,0.161601184
HAO2,0.05441177,0.506897521
HAP1,0.00671119,0.907843137
HAPLN1,0.087600599,0.166503145
HAPLN2,0.030314196,0.731825379
