Code,foldchange,samp.olive
CSF2RB,0.119183695,0.197839438
CSF3,-0.008050399,0.914123566
CSF3R,0.078794806,0.596618572
CSGALNACT1,-0.025903476,0.68427229
CSGALNACT2,0.054288186,0.608893082
CSH1,0.021276987,0.720822346
CSH2,0.005227173,0.856649279
CSHL1,0.028602287,0.678917499
CSK,0.02413317,0.71136811
CSN1S1,-0.017519776,0.78008805
CSN2,0.007487603,0.919387347
CSN3,0.011591253,0.866589715
CSNK1A1,-0.137993265,0.044495745
CSNK1D,0.014152153,0.843442841
CSNK1E,-0.06573173,0.068795906
CSNK1G1,-0.022870808,0.773485017
CSNK1G2,-0.168077917,0.020254532
CSNK1G3,-0.130812802,0.361121717
CSNK2A1,-0.076432541,0.223407325
CSNK2A2,-0.108273169,0.233902331
CSNK2B,0.102776176,0.253879393
CSPG4,0.04480251,0.623464299
CSPG4P1Y,0.108908167,0.17954125
CSPG5,0.009094445,0.895897151
CSPP1,-0.056441009,0.611461339
CSRNP2,0.096585195,0.366614872
CSRNP3,-0.019624512,0.810790973
CSRP1,0.018061642,0.895577506
CSRP2,0.015619437,0.692315205
CSRP3,0.004112494,0.957066963
CST1,-0.006841168,0.92845357
CST2,0.126746112,0.206409915
CST3,0.150340933,0.168643729
CST4,0.066876004,0.53436774
CST5,0.048235911,0.464498705
CST6,0.024840198,0.763077321
CST7,0.004254307,0.973405105
CST8,0.093734726,0.171085461
CSTA,0.074781092,0.520837588
CSTB,0.124718473,0.118895302
CSTF1,-0.034559058,0.662155383
CSTF2,-0.028589616,0.719889012
CSTF2T,-0.120404224,0.26317943
CSTF3,0.002582095,0.982348502
CT55,-0.022111175,0.807664817
CT62,0.040135175,0.411678875
CTAG1A,0.017303493,0.676343322
CTAG1B,0.017303493,0.676343322
CTAG2,-0.024481165,0.726643729
CTAGE1,0.066631398,0.183872734
CTAGE11P,0.137056942,0.087169071
CTAGE15,0.227312419,0.059528672
CTAGE4,0.241894251,0.054823159
CTAGE5,0.010754475,0.899247503
CTAGE8,0.241894251,0.054823159
CTAGE9,0.241894251,0.054823159
CTB-102L5.7,0.103662427,0.250749538
CTB-176F20.3,0.066234631,0.238396596
CTBP1,-0.111866054,0.161470218
CTBP2,0.103591246,0.103339993
CTBS,0.035709155,0.747530152
CTC-338M12.4,-0.046501316,0.488072512
CTC-425F1.4,0.085375547,0.251502775
CTC-428G20.3,-0.15492886,0.187399926
CTC1,-0.13640975,0.242134665
CTCF,-0.073883042,0.307830559
CTD-2269F5.1,-0.008873341,0.89063189
CTD-3126B10.1,0.088851175,0.168503145
CTDNEP1,0.017905007,0.801501295
CTDP1,-0.015905981,0.869041065
CTDSP1,-0.049449082,0.565325194
CTDSP2,0.024139347,0.739356271
CTDSPL,0.048713446,0.552567518
CTF1,0.053593593,0.485280059
CTGF,0.01743069,0.798367
CTGLF12P,-0.067383397,0.714320755
CTH,0.061963347,0.313559009
CTIF,0.014519345,0.842662227
CTLA4,-0.121428073,0.318770995
CTNNA1,0.117122384,0.047715131
CTNNA2,0.111944924,0.116653348
CTNNA3,0.053462159,0.497963004
CTNNAL1,-0.08183762,0.274066593
CTNNAP1,0.004397362,0.946403256
CTNNB1,-0.115554441,0.247593045
CTNNBIP1,-0.046793761,0.655564928
CTNNBL1,-0.028644741,0.712293008
CTNND1,0.032796845,0.655461339
CTNND2,0.056551925,0.29436552
CTNS,0.048297371,0.511709212
CTPS1,-0.091505235,0.327474658
CTPS2,0.107729763,0.134674806
CTR9,-0.066165196,0.496281169
CTRB1,0.085521169,0.466884943
CTRB2,0.102028839,0.288710322
CTRC,0.132269722,0.17709434
CTRL,0.02342895,0.796696263
CTSA,0.011858353,0.892893822
CTSB,0.026347217,0.758644469
CTSC,0.039712531,0.590332963
CTSD,-0.00292288,0.983626341
CTSE,0.069872743,0.378708842
CTSF,-0.065451554,0.408165002
CTSG,0.160552612,0.171789863
CTSH,0.092248365,0.411202368
CTSK,0.063268938,0.63991269
CTSL,0.274732192,0.001385868
CTSO,-0.074083893,0.481130596
CTSS,0.02238672,0.842126526
CTSV,0.208705483,0.005678875
CTSW,-0.103697398,0.485557529
CTSZ,0.123016637,0.128978912
CTTN,0.072426866,0.536823529
CUBN,0.006226561,0.930830189
CUEDC1,0.06142163,0.506697003
CUEDC2,0.018526933,0.856719941
CUL1,-0.012123665,0.875673696
CUL2,-0.040542227,0.600467629
CUL3,-0.033811314,0.649760266
CUL4A,-0.110343675,0.23754273
CUL4B,-0.104341536,0.127524232
CUL5,-0.139630442,0.152009619
CUL7,0.072960519,0.393558269
CUL9,-0.072842787,0.470591935
CUTA,-0.00465143,0.96500111
CUTC,-0.109730956,0.144667407
CUX1,0.040963122,0.592933037
CUX2,-0.008644344,0.943332593
CUZD1,-0.029805015,0.764871624
CWC25,-0.027426015,0.773262301
CWF19L1,-0.089295375,0.344982612
CWH43,0.021228231,0.690480947
CX3CL1,0.034783275,0.542312246
CX3CR1,0.09612735,0.372135405
CXADR,0.224363022,0.108136145
CXCL1,0.886734211,0.009426563
CXCL10,0.77958504,0.000920459
CXCL11,-0.027817166,0.670671106
CXCL12,0.052699238,0.365473178
CXCL13,-0.002042148,0.976605993
CXCL14,0.090691134,0.224563818
CXCL2,1.94588372,0.010767296
CXCL3,1.675963894,0.007043285
CXCL5,-0.2470463,0.113736589
CXCL6,-0.011356316,0.824346282
CXCL8,1.352365413,0.064242693
CXCL9,0.236549435,0.027965224
CXCR1,0.046792546,0.671581206
CXCR2,0.029391558,0.788970773
CXCR3,0.02008448,0.811019608
CXCR4,-0.296242755,0.249980762
CXCR5,0.023543113,0.746213097
CXCR6,-0.045443987,0.647629301
CXorf21,-0.076115981,0.69400148
CXorf36,0.12357273,0.229355531
CXorf40A,-0.171327317,0.145370329
CXorf40B,-0.163014749,0.151440991
CXorf56,0.005006361,0.946961894
CXorf57,-0.192433484,0.029112838
CXXC1,-0.031893385,0.688227155
CXXC4,0.043304853,0.600133185
CYAT1,0.039230843,0.645140215
CYB561,-0.030252299,0.678590455
CYB561D2,0.019910078,0.836206437
CYB5A,0.049872052,0.537900851
CYB5B,-0.059803709,0.493009989
CYB5R1,-0.030738146,0.736342582
CYB5R2,0.011081426,0.843763226
CYB5R3,0.04107936,0.554051054
CYB5R4,-0.037784794,0.768813171
CYBA,-0.063845355,0.403986681
CYBB,-0.042193597,0.618626711
CYBRD1,0.051436482,0.578593415
CYC1,0.046540827,0.684679245
CYCS,0.054497406,0.557436182
CYCSP19,0.039318148,0.449750647
CYCSP33,0.054753407,0.416196078
CYCSP44,-0.071002314,0.320872364
CYFIP1,0.055921442,0.495769145
CYFIP2,-0.202431043,0.048036256
CYHR1,-0.063919119,0.433980762
CYLC1,0.058861594,0.264351461
CYLC2,0.006412868,0.918420274
CYLD,-0.067978562,0.505915649
CYP11A1,0.043620259,0.610131706
CYP11B1,0.02601047,0.729480577
CYP11B2,0.099892195,0.272732519
CYP17A1,-0.140365848,0.101030707
CYP19A1,-0.025599633,0.698685165
CYP1A1,0.119419032,0.076024417
CYP1A2,0.138079118,0.037215686
CYP1B1,-0.015608948,0.910587495
CYP20A1,-0.142913836,0.146406215
CYP21A1P,0.059481778,0.453571587
CYP21A2,0.059481778,0.453571587
CYP24A1,-0.014981633,0.847940807
CYP26A1,0.037623585,0.59664003
CYP26B1,0.005846554,0.924525342
CYP27A1,0.047821692,0.705589345
CYP27B1,0.156630656,0.042603034
CYP2A13,0.091557324,0.33827081
CYP2A6,0.101703001,0.119781724
CYP2A7,0.139830223,0.06436552
CYP2A7P1,0.024400763,0.662958935
CYP2B6,0.049513819,0.462781724
CYP2B7P,0.069102817,0.424446911
CYP2C18,0.098543903,0.171839438
CYP2C19,0.086039641,0.272244913
CYP2C8,-0.056359123,0.253775065
CYP2C9,0.056348979,0.234603774
CYP2D6,-0.008968254,0.366507584
CYP2D7P,-0.080090598,0.355234184
CYP2E1,-0.002462207,0.969196448
CYP2F1,-0.019814675,0.718407695
CYP2J2,0.106181445,0.300176841
CYP2R1,-0.163384829,0.186214576
CYP2U1,0.076776641,0.23854606
CYP2W1,0.118366906,0.179608583
CYP39A1,-0.053161878,0.357692194
CYP3A4,0.014637062,0.795721791
CYP3A43,0.097189424,0.113263781
CYP3A5,0.065479473,0.205375509
CYP3A7,0.046967521,0.441052164
CYP3A7-CYP3AP1,0.084095355,0.268074362
CYP46A1,0.000774272,0.991440622
CYP4A11,0.055806605,0.438344062
CYP4A22,0.047239706,0.566984832
CYP4B1,0.030453171,0.658813171
CYP4F11,0.046590623,0.356190159
CYP4F12,0.130274501,0.113285979
CYP4F2,0.003915873,0.698732149
CYP4F3,-0.00603816,0.7924569
CYP4F8,-0.101566063,0.112026637
CYP51A1,-0.011032566,0.906375879
CYP7A1,-0.034268916,0.483314095
CYP7B1,0.037753049,0.612170181
CYR61,0.059970784,0.344769515
CYSLTR1,-0.051667649,0.564261931
CYSLTR2,0.121280695,0.054989271
CYTH1,-0.069651077,0.318616352
CYTH2,0.026435238,0.825504255
CYTH3,0.055831363,0.457132815
CYTH4,-0.119794919,0.191340733
CYTIP,0.101771195,0.429551609
CYTL1,0.060827855,0.546977432
DAAM1,-0.154735156,0.161664817
DAAM2,0.099727804,0.191252682
DAB1,-0.012638049,0.890040696
DAB2,0.087717976,0.507107658
DACH1,-0.023393745,0.764267111
DACT1,-0.04847974,0.558614132
DAD1,0.063476339,0.497286718
DAG1,0.0190761,0.796391417
DAGLA,0.010865956,0.911921569
DAK,0.013551691,0.878418054
DALRD3,-0.008037215,0.919022568
DAO,0.04469946,0.491199408
DAP,-0.029634855,0.746436552
DAP3,-0.032487515,0.638096189
DAPK1,0.056240333,0.380439512
DAPK2,0.052616156,0.352899001
DAPK3,0.022533627,0.716281169
DAPP1,0.068403813,0.703227525
DARS,-0.029334148,0.708938217
DARS2,0.005914317,0.94654458
DAXX,-0.073128799,0.290216796
DAZ1,0.126952792,0.16999926
DAZ2,0.126952792,0.16999926
DAZ3,0.126952792,0.16999926
DAZ4,0.126952792,0.16999926
DAZAP1,-0.104349002,0.219254162
DAZAP2,-0.072813196,0.361898631
DAZL,0.102483375,0.216008879
DBET,0.126365081,0.129778764
DBF4,0.048186648,0.648951535
DBF4B,0.05209465,0.408488346
DBH,0.033094219,0.648752497
DBI,0.014282025,0.848078431
DBN1,-0.060579683,0.423206067
DBNDD1,-0.006698246,0.923501295
DBNDD2,0.169116621,0.154994451
DBP,-0.008079904,0.902646689
DBR1,-0.057984513,0.579746948
DBT,-0.002451665,0.975218646
DCAF10,-0.188607851,0.254039956
DCAF11,-0.093899724,0.20899593
DCAF13,-0.030465734,0.738489826
DCAF15,-0.011713737,0.860953755
DCAF16,-0.505744837,0.006490566
DCAF17,0.080848527,0.312171661
DCAF4,-0.04868253,0.492448391
DCAF6,0.063728004,0.432371439
DCAF7,-0.158118156,0.06127488
DCAF8,-0.064660642,0.613194969
DCAKD,-0.012444958,0.807277839
DCBLD2,0.125361306,0.042714761
DCC,0.120218687,0.318005179
DCHS1,-0.111353685,0.148384018
DCHS2,-0.002504912,0.967843877
DCK,0.001125829,0.992407695
DCLK1,0.038695328,0.495863115
DCLK2,0.019007649,0.676670366
DCLRE1A,-0.020396677,0.819886053
DCLRE1B,-0.00851872,0.93618276
DCLRE1C,0.009717827,0.931527932
DCN,0.136502871,0.050320385
DCP1A,0.002654214,0.983883833
DCP2,-0.161580807,0.148614132
DCPS,0.033315851,0.718778394
DCSTAMP,0.10939762,0.112562338
DCT,0.063432481,0.177014428
DCTD,-0.137950042,0.072924898
DCTN1,-0.084027372,0.542018128
DCTN2,0.019089235,0.774678505
DCTN3,0.090674217,0.433350351
DCTN4,-0.200686657,0.077845357
DCTN5,0.028706549,0.70008657
DCTN6,0.069005673,0.566307066
DCTPP1,-0.003051435,0.980335923
DCUN1D1,-0.036436128,0.716478727
DCUN1D2,-0.130097878,0.196888642
DCUN1D4,-0.048942416,0.610529042
DCX,0.097110157,0.068304107
DCXR,-0.011091542,0.913782464
DDA1,-0.064187661,0.477923788
DDAH1,0.033045277,0.64045727
DDAH2,0.124434108,0.320017018
DDB1,0.042490238,0.584463929
DDB2,-0.114040402,0.116792453
DDC,0.027275836,0.614713282
DDHD2,-0.113418395,0.311199408
DDI2,0.157581825,0.031614502
DDIT3,0.166372361,0.385596744
DDIT4,-0.10199885,0.614389937
DDN,0.147833589,0.077981502
DDO,-0.02438019,0.709146874
DDOST,0.20075294,0.14391121
DDR1,0.032650486,0.671257862
DDR1-AS1,0.07708029,0.24926896
DDR2,0.119793477,0.10908768
DDRGK1,0.036230949,0.682550499
DDT,0.110613411,0.323502775
DDTL,0.110613411,0.323502775
DDX1,-0.038431026,0.601106918
DDX10,-0.022273186,0.821433962
DDX11,0.012655905,0.875427303
DDX12P,0.01279766,0.885118017
DDX17,-0.221410545,0.148491306
DDX18,-0.036744429,0.720735479
DDX19A,-0.124937271,0.070961524
DDX19B,-0.142632605,0.064529042
DDX21,0.023660316,0.828006659
DDX23,-0.093987691,0.200079171
DDX24,-0.158008125,0.308
DDX25,0.028452723,0.588331484
DDX27,0.001018948,0.777190899
DDX28,-0.028286997,0.693259341
DDX31,-0.011895123,0.901797262
DDX39A,-0.060923662,0.420956715
DDX39B,-0.063866194,0.659689974
DDX3X,-0.110263522,0.181782464
DDX3Y,0.053250102,0.601484277
DDX4,-0.048445464,0.438788753
DDX41,0.010965115,0.897502775
DDX42,-0.033639169,0.783643359
DDX43,-0.115884338,0.116199778
DDX46,-0.063082917,0.326736959
DDX47,-0.038462412,0.705555309
DDX49,-0.073434406,0.408704403
DDX5,-0.030316215,0.712318165
DDX50,-0.09062009,0.457470218
DDX51,-0.020843497,0.799934147
DDX52,-0.031013241,0.749372549
DDX54,0.020192685,0.770620792
DDX56,-0.055763024,0.355594525
DDX58,-0.13642904,0.357472438
DDX6,-0.239579347,0.012981872
DDX60,-0.129379038,0.334257492
DEAF1,-0.094430002,0.381691454
1-Dec,0.089160736,0.148735479
DECR1,0.034382096,0.693076582
DECR2,0.063961295,0.438752497
DEDD,-0.01134794,0.894165742
DEF6,-0.146109489,0.157575287
DEF8,-0.007968134,0.952508324
DEFA1,0.505023678,0.20808953
DEFA1B,0.505023678,0.20808953
DEFA3,0.505023678,0.20808953
DEFA4,0.135638829,0.508955975
DEFA5,-0.031578981,0.637719571
DEFA6,0.010764998,0.87818424
DEFB1,0.038753303,0.489475398
DEFB126,-0.006537941,0.92900259
DEFB4A,0.069782391,0.315854976
DEFB4B,0.069782391,0.315854976
DEGS1,-0.11042013,0.336497965
DEK,-0.08537035,0.433466519
DENND1A,0.174941189,0.149652238
DENND1B,-0.082941264,0.500623751
DENND1C,-0.01688522,0.84518017
DENND2A,0.089063984,0.12845135
DENND2D,-0.058031509,0.549388087
DENND3,0.01405738,0.882536441
DENND4A,0.103664679,0.415539031
DENND4B,-0.004719993,0.9663633
DENND4C,-0.172250003,0.17991269
DENND5A,-0.018721544,0.80518609
DENND5B,0.00939919,0.910176841
DENND6B,0.09475633,0.270926378
DENR,0.067294421,0.512166482
DEPDC1,-0.020931307,0.742845727
DEPDC5,-0.102656055,0.206412135
DEPTOR,0.131753355,0.346223455
DERA,-0.01961084,0.779788383
DERL1,-0.026383559,0.698741398
DERL2,-0.035351692,0.668408435
DES,0.066388126,0.287160932
DESI1,0.045034525,0.665414724
DESI2,0.015897339,0.850219756
DET1,0.016118153,0.885345172
DEXI,0.015822337,0.873225305
DFFA,-0.17624595,0.063329634
DFFB,0.021443289,0.817968183
DFNA5,0.060487305,0.510150943
DFNB31,0.023784459,0.696301887
DGAT1,-0.082026531,0.327327414
DGCR11,0.11672955,0.150493526
DGCR14,0.062550589,0.341620422
DGCR2,0.035845406,0.612114687
DGCR5,0.006250046,0.940045875
DGCR6,-0.027060631,0.84554643
DGCR6L,-0.029722801,0.762900481
DGCR8,-0.007789685,0.920842767
DGCR9,0.208071119,0.015680355
DGKA,-0.419516937,0.027808361
DGKB,-0.028540534,0.636395117
DGKD,-0.090020982,0.532314465
DGKE,-0.082628864,0.132216056
DGKG,0.041111328,0.597038846
DGKH,0.059564611,0.37954421
DGKI,0.031892969,0.503673696
DGKQ,0.04558783,0.632341842
DGKZ,-0.113123649,0.413371069
DGUOK,0.066723553,0.463732149
DHCR24,0.028452743,0.755615242
DHCR7,0.016156467,0.843692934
DHDDS,0.011345122,0.884836848
DHFR,0.019780837,0.749943026
DHODH,-0.021834745,0.738889382
DHPS,-0.037877797,0.632339623
DHRS1,0.039091797,0.691402886
DHRS11,-0.025995142,0.709376249
DHRS12,-0.027910278,0.686056974
DHRS2,-0.012401609,0.812041435
DHRS3,-0.114919029,0.305667037
DHRS4,0.003316452,0.96763596
DHRS4L2,0.003316452,0.96763596
DHRS7,-0.023758789,0.773517573
DHRS7B,0.044851512,0.668992971
DHRS9,0.096495581,0.205721791
DHTKD1,-0.069965798,0.296290788
DHX15,-0.104102022,0.286643729
DHX16,-0.019319385,0.803935627
DHX29,0.046986722,0.617698853
DHX30,-0.018100185,0.83372771
DHX32,0.085297954,0.26372771
DHX34,-0.05189375,0.329257862
DHX35,-0.04126374,0.731594525
DHX38,-0.215536728,0.078199778
DHX40,0.043707527,0.588969293
DHX57,0.156767512,0.158345542
DHX58,-0.040253306,0.672719941
DHX8,-0.039116253,0.699334073
DHX9,-0.264818738,0.02254976
DIABLO,0.049048678,0.407283019
DIAPH1,-0.137974318,0.057413245
DIAPH2,-0.036137428,0.557074362
DIAPH2-AS1,-0.022945948,0.7010936
DIAPH3,0.003197988,0.965520533
DICER1,-0.045749122,0.738023677
DIDO1,-0.145164847,0.369835738
DIEXF,-0.042383264,0.670379578
DIMT1,-0.02658491,0.750463929
DIO1,0.003661595,0.950920459
DIO2,0.099594979,0.097784684
DIO3,0.054233842,0.545889012
DIP2A,0.084355928,0.518100629
DIP2C,-0.151864785,0.068101369
DIRAS2,0.011030916,0.834435812
DIRAS3,-0.005179574,0.928135405
DIS3,-0.074635452,0.412794673
DISC1,-0.007620944,0.729042175
DIXDC1,0.004617599,0.958419534
DKC1,-0.134985618,0.09545542
DKFZP434A062,0.008900805,0.887641139
DKFZP434C153,0.045147245,0.645522013
DKFZP434L187,0.098768159,0.207446541
DKFZP586I1420,-0.118055029,0.541422863
DKK1,0.059747921,0.293054384
DKK2,-0.000485523,0.993422124
DKK3,-0.011347533,0.846554199
DKK4,-0.006751407,0.91999852
DKKL1,-0.028440795,0.708162782
DLAT,-0.063070823,0.570550499
DLC1,0.020072885,0.754937477
DLD,-0.033176621,0.817445061
DLEC1,0.065508154,0.304540141
DLEU1,0.123962772,0.300326304
DLEU2,-0.041147419,0.705580836
DLEU2L,-0.022208274,0.508699223
DLG1,-0.109406998,0.152444691
DLG2,0.098296662,0.232068073
DLG3,-0.039351894,0.538566038
DLG4,-0.017958247,0.799943026
DLG5,-0.006632024,0.952059933
DLGAP1,0.051223629,0.306949316
DLGAP2,0.133013407,0.097887532
DLGAP4,-0.069782925,0.240863485
DLGAP5,0.048802715,0.318071032
DLK1,-0.085577555,0.316101369
DLK2,0.053049186,0.536899741
DLL3,0.142048166,0.097147614
DLST,0.11841143,0.377266001
DLX2,0.00831372,0.862109508
DLX4,0.070408846,0.203685535
DLX5,0.047001415,0.581382908
DLX6,0.106940616,0.13264077
DMBT1,0.178715219,0.037427303
DMC1,0.035867561,0.553413245
DMD,0.095132444,0.0756404
DMP1,-0.006506249,0.900153163
DMPK,0.081296922,0.224944876
DMRT1,0.002748379,0.973314835
DMTF1,0.028602311,0.837623381
DMTN,0.208453653,0.023826119
DMWD,0.022039702,0.726390677
DMXL1,-0.085104611,0.462955975
DMXL2,0.115366823,0.136336663
DNA2,0.114267466,0.136389197
DNAAF1,0.336311368,0.032654088
DNAAF2,-0.198301113,0.192449131
DNAH17,0.095865905,0.183783204
DNAH2,-0.013924661,0.827778024
DNAH3,0.131082138,0.023928968
DNAH6,0.079733878,0.264613393
DNAH7,0.047145138,0.40081761
DNAH9,0.090378904,0.234495745
DNAI1,-0.005896398,0.949219386
DNAI2,0.010562528,0.886477987
DNAJA1,0.212157066,0.074147244
DNAJA1P4,0.077227077,0.305459119
DNAJA2,-0.047658272,0.706224195
DNAJA3,0.068908109,0.280017758
DNAJA4,0.010534773,0.909311136
DNAJB1,0.180865914,0.499600444
DNAJB12,-0.004325263,0.942551979
DNAJB14,-0.121143064,0.417346652
DNAJB2,0.06394869,0.432966334
DNAJB4,0.198767624,0.04990677
DNAJB5,0.043456805,0.543954865
DNAJB6,-0.07231943,0.536163152
DNAJB9,0.220759884,0.235570107
DNAJC1,-0.040677895,0.617250462
DNAJC10,-0.068802123,0.496583056
DNAJC11,-0.01623016,0.836119867
DNAJC12,0.067588208,0.324964854
DNAJC13,-0.060831051,0.480886422
DNAJC15,0.15379611,0.212740659
DNAJC16,-0.017816551,0.812068812
DNAJC17,0.113797575,0.230842767
DNAJC2,-0.055676472,0.587157233
DNAJC22,0.089626943,0.254463189
DNAJC24,-0.07881087,0.438257492
DNAJC28,-0.009689749,0.868146504
DNAJC3,-0.161624829,0.122705882
DNAJC4,0.039595143,0.553750647
DNAJC6,-0.016996136,0.804078431
DNAJC7,-0.003959659,0.979266741
DNAJC8,-0.12278758,0.060665927
DNAJC9,-0.149565157,0.062647429
DNAL4,0.009657328,0.918337403
DNALI1,0.013135564,0.857137255
DNASE1,-0.124087286,0.195198668
DNASE1L1,0.084658963,0.40190899
DNASE1L2,-0.030513982,0.617767666
DNASE1L3,0.035183788,0.827463559
DNASE2,-0.120329274,0.322371439
DNASE2B,-0.029627342,0.676833148
DND1,0.073803975,0.322396596
DNLZ,0.14486904,0.096784314
DNM1,0.011937241,0.898960414
DNM1L,-0.066573882,0.526738439
DNM2,0.003757863,0.958429893
DNM3,0.022803645,0.883610803
DNMBP,0.045218255,0.739898631
DNMT1,-0.037803868,0.680438772
DNMT3A,-0.189311311,0.02918461
DNMT3B,0.016044149,0.812416574
DNMT3L,0.045428612,0.575882353
DNPEP,-0.009412686,0.881397706
DNPH1,0.114725676,0.205576027
DNTT,0.09515894,0.309513134
DNTTIP2,-0.091744522,0.477463559
DOC2A,0.041086525,0.634496485
DOC2B,0.063974789,0.383136515
DOCK1,0.103999814,0.12009545
DOCK10,-0.033821827,0.712237514
DOCK2,0.02201346,0.816947096
DOCK3,-0.038845207,0.56345542
DOCK4,-0.014668873,0.810677765
DOCK5,0.033501786,0.582039956
DOCK6,-0.011626105,0.833576767
DOCK9,-0.02090994,0.712554939
DOHH,0.077249239,0.265762486
DOK1,0.068627078,0.513205327
DOK2,0.067386569,0.346627451
DOK3,-0.030096444,0.81627155
DOK4,-0.020287307,0.744300407
DOK5,0.087047612,0.353368849
DOLK,0.086494583,0.500534961
DOLPP1,0.067562009,0.466257492
DONSON,0.097351307,0.381658158
DOPEY1,-0.016435194,0.865968923
DOPEY2,-0.059785107,0.358115427
DOT1L,-0.059347845,0.458118387
DPAGT1,0.070346826,0.459934147
DPEP1,0.086174839,0.358241953
DPEP2,0.051005618,0.513666297
DPEP3,0.013908376,0.898747318
DPF1,0.084291243,0.265308916
DPF2,-0.016954118,0.849384388
DPF3,-0.031011332,0.697256382
DPH1,-0.04480345,0.623203848
DPH2,-0.025457065,0.755645579
DPH5,-0.03631751,0.654757677
DPM1,0.058780132,0.588560858
DPM2,0.010848662,0.903464299
DPM3,0.010877137,0.93991047
DPP3,0.011239593,0.892219756
DPP4,-0.057321991,0.529630781
DPP6,0.006901618,0.928716981
DPP8,0.004646229,0.968045875
DPPA4,0.022408432,0.734779134
DPT,0.031435887,0.625286718
DPY19L1,0.053777058,0.313666667
DPY19L1P1,-0.11568008,0.057994081
DPY19L2P2,0.034386012,0.774527562
DPY19L4,-0.088591536,0.335979282
DPY30,-0.034512296,0.64082205
DPYD,0.063981481,0.574164262
DPYS,0.084831942,0.231972623
DPYSL2,0.083816525,0.325371069
DPYSL3,0.169053163,0.010657048
DPYSL4,-0.042317829,0.518586016
DQ574852,-0.070347011,0.528936737
DQ583205,-0.070309188,0.365156493
DQ597730,0.037828651,0.782402516
DR1,0.004716371,0.957758047
